Project_category,Species,SampleID,AnimalID,sampleID_origin,Other_ID,Project,Model,Groups,Category,Pre_or_Post,Time,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,RNAseq,RNAseq_lab,Immunity,Path
tumor,mouse,X11387,11387,11387,11387,ONC-2018-LZ-015,Hepa1_6,,GV007,Post,NA,GV007,NA,125,mpk,Female,NA,NA,5,NA,NA,C57BL/6,3,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11388,11388,11388,11388,ONC-2018-LZ-015,Hepa1_6,,GV007,Post,NA,GV007,NA,250,mpk,Female,NA,NA,5,NA,NA,C57BL/6,6,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11389,11389,11389,11389,ONC-2018-LZ-015,Hepa1_6,,GV007,Post,NA,GV007,NA,250,mpk,Female,NA,NA,5,NA,NA,C57BL/6,6,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11390,11390,11390,11390,ONC-2018-LZ-015,Hepa1_6,,GV007,Post,NA,GV007,NA,250,mpk,Female,NA,NA,5,NA,NA,C57BL/6,6,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11391,11391,11391,11391,ONC-2018-LZ-015,Hepa1_6,,GV007,Post,NA,GV007,NA,250,mpk,Female,NA,NA,5,NA,NA,C57BL/6,6,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11393,11393,11393,11393,ONC-2018-LZ-015,Hepa1_6,,GV007,Post,NA,GV007,NA,250,mpk,Female,NA,NA,5,NA,NA,C57BL/6,6,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11394,11394,11394,11394,ONC-2018-LZ-015,Hepa1_6,,GV007,Post,NA,GV007,NA,250,mpk,Female,NA,NA,5,NA,NA,C57BL/6,6,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11395,11395,11395,11395,ONC-2018-LZ-015,Hepa1_6,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,C57BL/6,2,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11396,11396,11396,11396,ONC-2018-LZ-015,Hepa1_6,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,C57BL/6,2,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11397,11397,11397,11397,ONC-2018-LZ-015,Hepa1_6,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,C57BL/6,2,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11398,11398,11398,11398,ONC-2018-LZ-015,Hepa1_6,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,C57BL/6,2,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11399,11399,11399,11399,ONC-2018-LZ-015,Hepa1_6,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,C57BL/6,2,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X11400,11400,11400,11400,ONC-2018-LZ-015,Hepa1_6,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,C57BL/6,2,Lingchang,Pengli,ONC_2018_LZ_015_MJ20181010075_MJ-M-20181015037_83samples,,y,Meiji,,,,,,,,
tumor,mouse,X10643,10643,10643,10643,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,125,mpk,Female,NA,NA,5,NA,NA,BALB/c,3,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11602,11602,11602,11602,ONC-2018-LZ-016,SP20,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11603,11603,11603,11603,ONC-2018-LZ-016,SP20,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11604,11604,11604,11604,ONC-2018-LZ-016,SP20,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11605,11605,11605,11605,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,125,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11606,11606,11606,11606,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,125,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11607,11607,11607,11607,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,125,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11608,11608,11608,11608,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,125,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11609,11609,11609,11609,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,125,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11650,11650,11650,11650,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,7,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11651,11651,11651,11651,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,7,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11652,11652,11652,11652,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,7,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11662,11662,11662,11662,ONC-2018-LZ-016,SP20,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11664,11664,11664,11664,ONC-2018-LZ-016,SP20,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,2,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11666,11666,11666,11666,ONC-2018-LZ-016,SP20,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,2,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11669,11669,11669,11669,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,8,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11672,11672,11672,11672,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,8,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11673,11673,11673,11673,ONC-2018-LZ-016,SP20,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,8,Lingchang,Pengli,ONC_2018_LZ_016_MJ20181010075_MJ-M-20181010052_18samples,,y,Meiji,,,,,,,,
tumor,mouse,X11301,11301,11301,11301,ONC-2018-LZ-018,CT26,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,5,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11303,11303,11303,11303,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,3,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11304,11304,11304,11304,ONC-2018-LZ-018,CT26,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,5,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11305,11305,11305,11305,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11307,11307,11307,11307,ONC-2018-LZ-018,CT26,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,5,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11308,11308,11308,11308,ONC-2018-LZ-018,CT26,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,5,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11309,11309,11309,11309,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,3,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11310,11310,11310,11310,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,3,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11313,11313,11313,11313,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11314,11314,11314,11314,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,3,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11316,11316,11316,11316,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11317,11317,11317,11317,ONC-2018-LZ-018,CT26,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,6,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11320,11320,11320,11320,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,1,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11326,11326,11326,11326,ONC-2018-LZ-018,CT26,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,6,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11327,11327,11327,11327,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11328,11328,11328,11328,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11331,11331,11331,11331,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,2,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11336,11336,11336,11336,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,2,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11337,11337,11337,11337,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,2,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11338,11338,11338,11338,ONC-2018-LZ-018,CT26,,GV007,Post,NA,GV007,NA,500,mpk,Female,NA,NA,5,NA,NA,BALB/c,6,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11339,11339,11339,11339,ONC-2018-LZ-018,CT26,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,NA,NA,5,NA,NA,BALB/c,2,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11448,11448,11448,11448,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X11449,11449,11449,11449,ONC-2018-LZ-018,CT26,,JG6,Post,NA,JG6,NA,75,mpk,Female,NA,NA,5,NA,NA,BALB/c,4,Lingchang,Pengli,ONC_2018_LZ_018_MJ20181010075_MJ-M-20181015038_23samples,,y,Meiji,,,,,,,,
tumor,mouse,X5565,5565,5565,5565,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,250,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,5,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5566,5566,5566,5566,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,250,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,5,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5573,5573,5573,5573,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,250,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,5,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5574,5574,5574,5574,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,250,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,5,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5581,5581,5581,5581,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,2,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5582,5582,5582,5582,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,2,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5583,5583,5583,5583,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,2,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5584,5584,5584,5584,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,2,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5585,5585,5585,5585,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,500,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,8,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5586,5586,5586,5586,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,500,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,8,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5587,5587,5587,5587,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,500,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,8,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5589,5589,5589,5589,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,500,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,8,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5593,5593,5593,5593,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,1,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5594,5594,5594,5594,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,1,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5595,5595,5595,5595,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,1,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5596,5596,5596,5596,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,1,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5597,5597,5597,5597,ONC-2018-LZ-020,MC38OVA,,Vehicle,Post,NA,Vehicle,NA,0,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,1,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5598,5598,5598,5598,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/25,NA,NA,NA,NA,OT-1,4,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5599,5599,5599,5599,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/25,NA,NA,NA,NA,OT-1,4,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,X5600,5600,5600,5600,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/25,NA,NA,NA,NA,OT-1,4,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D175,D175,D175,D175,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,1000,mpk,Female,2018/6/28,NA,NA,NA,NA,OT-1,10,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D176,D176,D176,D176,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,1000,mpk,Female,2018/6/28,NA,NA,NA,NA,OT-1,10,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D177,D177,D177,D177,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,1000,mpk,Female,2018/6/28,NA,NA,NA,NA,OT-1,10,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D178,D178,D178,D178,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,1000,mpk,Female,2018/6/28,NA,NA,NA,NA,OT-1,10,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D179,D179,D179,D179,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,1000,mpk,Female,2018/6/28,NA,NA,NA,NA,OT-1,10,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D184,D184,D184,D184,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,500,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,7,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D185,D185,D185,D185,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,500,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,7,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D188,D188,D188,D188,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,3,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D189,D189,D189,D189,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,3,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D190,D190,D190,D190,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,3,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D191,D191,D191,D191,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,3,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D192,D192,D192,D192,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,3,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D193,D193,D193,D193,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,125,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,3,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D196,D196,D196,D196,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,1000,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,9,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
tumor,mouse,D206,D206,D206,D206,ONC-2018-LZ-020,MC38OVA,,GV007,Post,NA,GV007,NA,500,mpk,Female,2018/6/26,NA,NA,NA,NA,OT-1,7,GVRI,Pengli,ONC_2018_LZ_020_MJ20181010075_MJ-M-20181015040_44samples,,y,Meiji,,,,,,,,
