Project_category,Species,SampleID,Project,Model,Groups,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Time_Point,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path
tumor,mice,E2402-B,ONC-2020-022,Panc02,GV009201906120mpk,GV009,GV009201906,120,mpk,Male,,,5,2020/7/13,,C57BL/6,20,Lingchang,Pengli,20200812-16s,,time2,E2402_B,y,Fengyuan,,,,,,
tumor,mice,E2478-B,ONC-2020-022,Panc02,GV009201906120mpk,GV009,GV009201906,120,mpk,Male,,,5,2020/7/13,,C57BL/6,21,Lingchang,Pengli,20200812-16s,,time2,E2478_B,y,Fengyuan,,,,,,
tumor,mice,E2521-B,ONC-2020-022,Panc02,GV009201906120mpk,GV009,GV009201906,120,mpk,Male,,,5,2020/7/13,,C57BL/6,21,Lingchang,Pengli,20200812-16s,,time2,E2521_B,y,Fengyuan,,,,,,
tumor,mice,E2306-B,ONC-2020-022,Panc02,GV009201906120mpk,GV009,GV009201906,120,mpk,Male,,,5,2020/7/13,,C57BL/6,21,Lingchang,Pengli,20200812-16s,,time2,E2306_B,y,Fengyuan,,,,,,
tumor,mice,E2414-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,29,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2414_B,y,Fengyuan,,,,,,
tumor,mice,E2496-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,28,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2496_B,y,Fengyuan,,,,,,
tumor,mice,E2462-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,29,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2462_B,y,Fengyuan,,,,,,
tumor,mice,E2367-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,30,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2367_B,y,Fengyuan,,,,,,
tumor,mice,E2382-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,32,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2382_B,y,Fengyuan,,,,,,
tumor,mice,E2513-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,28,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2513_B,y,Fengyuan,,,,,,
tumor,mice,E2322-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,28,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2322_B,y,Fengyuan,,,,,,
tumor,mice,E2403-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,28,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2403_B,y,Fengyuan,,,,,,
tumor,mice,E2384-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,30,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2384_B,y,Fengyuan,,,,,,
tumor,mice,E2439-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,31,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2439_B,y,Fengyuan,,,,,,
tumor,mice,E2510-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,31,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2510_B,y,Fengyuan,,,,,,
tumor,mice,E2543-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/16,,C57BL/6,30,Lingchang,Pengli,20200812-16s,流式时间点T9，瘤子摘除术后20天，动物已牺牲,,E2543_B,y,Fengyuan,,,,,,
tumor,mice,E2396-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/2,,C57BL/6,25,Lingchang,Pengli,20200812-16s,流式时间点T6，瘤子摘除术后6天，动物已牺牲,,E2396_B,y,Fengyuan,,,,,,
tumor,mice,E2456-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/2,,C57BL/6,25,Lingchang,Pengli,20200812-16s,流式时间点T6，瘤子摘除术后6天，动物已牺牲,,E2456_B,y,Fengyuan,,,,,,
tumor,mice,E2519-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/2,,C57BL/6,25,Lingchang,Pengli,20200812-16s,流式时间点T6，瘤子摘除术后6天，动物已牺牲,,E2519_B,y,Fengyuan,,,,,,
tumor,mice,E2441-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/2,,C57BL/6,25,Lingchang,Pengli,20200812-16s,流式时间点T6，瘤子摘除术后6天，动物已牺牲,,E2441_B,y,Fengyuan,,,,,,
tumor,mice,E2440-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/2,,C57BL/6,25,Lingchang,Pengli,20200812-16s,流式时间点T6，瘤子摘除术后6天，动物已牺牲,,E2440_B,y,Fengyuan,,,,,,
tumor,mice,E2411-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/2,,C57BL/6,25,Lingchang,Pengli,20200812-16s,流式时间点T6，瘤子摘除术后6天，动物已牺牲,,E2411_B,y,Fengyuan,,,,,,
tumor,mice,E2392-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/6,,C57BL/6,26,Lingchang,Pengli,20200812-16s,流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲,,E2392_B,y,Fengyuan,,,,,,
tumor,mice,E2422-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/6,,C57BL/6,26,Lingchang,Pengli,20200812-16s,流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲,,E2422_B,y,Fengyuan,,,,,,
tumor,mice,E2434-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/6,,C57BL/6,26,Lingchang,Pengli,20200812-16s,流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲,,E2434_B,y,Fengyuan,,,,,,
tumor,mice,E2413-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/6,,C57BL/6,26,Lingchang,Pengli,20200812-16s,流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲,,E2413_B,y,Fengyuan,,,,,,
tumor,mice,E2342-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/6,,C57BL/6,26,Lingchang,Pengli,20200812-16s,流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲,,E2342_B,y,Fengyuan,,,,,,
tumor,mice,E2533-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/6,,C57BL/6,26,Lingchang,Pengli,20200812-16s,流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲,,E2533_B,y,Fengyuan,,,,,,
tumor,mice,E2515-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/9,,C57BL/6,27,Lingchang,Pengli,20200812-16s,流式时间点T8，瘤子摘除术后13天，动物已牺牲,,E2515_B,y,Fengyuan,,,,,,
tumor,mice,E2404-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/9,,C57BL/6,27,Lingchang,Pengli,20200812-16s,流式时间点T8，瘤子摘除术后13天，动物已牺牲,,E2404_B,y,Fengyuan,,,,,,
tumor,mice,E2427-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/9,,C57BL/6,27,Lingchang,Pengli,20200812-16s,流式时间点T8，瘤子摘除术后13天，动物已牺牲,,E2427_B,y,Fengyuan,,,,,,
tumor,mice,E2429-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/9,,C57BL/6,27,Lingchang,Pengli,20200812-16s,流式时间点T8，瘤子摘除术后13天，动物已牺牲,,E2429_B,y,Fengyuan,,,,,,
tumor,mice,E2377-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/9,,C57BL/6,27,Lingchang,Pengli,20200812-16s,流式时间点T8，瘤子摘除术后13天，动物已牺牲,,E2377_B,y,Fengyuan,,,,,,
tumor,mice,E2417-B,ONC-2020-022,Panc02,,,,,,Male,,,5,2020/7/9,,C57BL/6,27,Lingchang,Pengli,20200812-16s,流式时间点T8，瘤子摘除术后13天，动物已牺牲,,E2417_B,y,Fengyuan,,,,,,
tumor,mice,E2551-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,2,Lingchang,Pengli,20200820-16s,,time1,E2551_A,y,Fengyuan,,,,,,
tumor,mice,E2552-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,2,Lingchang,Pengli,20200820-16s,,time1,E2552_A,y,Fengyuan,,,,,,
tumor,mice,E2553-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,2,Lingchang,Pengli,20200820-16s,,time1,E2553_A,y,Fengyuan,,,,,,
tumor,mice,E2554-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,2,Lingchang,Pengli,20200820-16s,,time1,E2554_A,y,Fengyuan,,,,,,
tumor,mice,E2555-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,2,Lingchang,Pengli,20200820-16s,,time1,E2555_A,y,Fengyuan,,,,,,
tumor,mice,E2656-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,1,Lingchang,Pengli,20200820-16s,,time1,E2656_A,y,Fengyuan,,,,,,
tumor,mice,E2658-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,1,Lingchang,Pengli,20200820-16s,,time1,E2658_A,y,Fengyuan,,,,,,
tumor,mice,E2659-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,1,Lingchang,Pengli,20200820-16s,,time1,E2659_A,y,Fengyuan,,,,,,
tumor,mice,E2660-A,ONC-2020-024,SP20,Vehicle,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,1,Lingchang,Pengli,20200820-16s,,time1,E2660_A,y,Fengyuan,,,,,,
tumor,mice,E2616-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,3,Lingchang,Pengli,20200820-16s,,time1,E2616_A,y,Fengyuan,,,,,,
tumor,mice,E2617-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,3,Lingchang,Pengli,20200820-16s,,time1,E2617_A,y,Fengyuan,,,,,,
tumor,mice,E2618-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,3,Lingchang,Pengli,20200820-16s,,time1,E2618_A,y,Fengyuan,,,,,,
tumor,mice,E2619-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,3,Lingchang,Pengli,20200820-16s,,time1,E2619_A,y,Fengyuan,,,,,,
tumor,mice,E2620-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,4,Lingchang,Pengli,20200820-16s,,time1,E2620_A,y,Fengyuan,,,,,,
tumor,mice,E2637-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,4,Lingchang,Pengli,20200820-16s,,time1,E2637_A,y,Fengyuan,,,,,,
tumor,mice,E2638-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,4,Lingchang,Pengli,20200820-16s,,time1,E2638_A,y,Fengyuan,,,,,,
tumor,mice,E2639-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,4,Lingchang,Pengli,20200820-16s,,time1,E2639_A,y,Fengyuan,,,,,,
tumor,mice,E2640-A,ONC-2020-024,SP20,GV00920190230mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,4,Lingchang,Pengli,20200820-16s,,time1,E2640_A,y,Fengyuan,,,,,,
tumor,mice,E2606-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,6,Lingchang,Pengli,20200820-16s,,time1,E2606_A,y,Fengyuan,,,,,,
tumor,mice,E2607-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,6,Lingchang,Pengli,20200820-16s,,time1,E2607_A,y,Fengyuan,,,,,,
tumor,mice,E2608-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,6,Lingchang,Pengli,20200820-16s,,time1,E2608_A,y,Fengyuan,,,,,,
tumor,mice,E2609-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,6,Lingchang,Pengli,20200820-16s,,time1,E2609_A,y,Fengyuan,,,,,,
tumor,mice,E2610-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,6,Lingchang,Pengli,20200820-16s,,time1,E2610_A,y,Fengyuan,,,,,,
tumor,mice,E2626-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,5,Lingchang,Pengli,20200820-16s,,time1,E2626_A,y,Fengyuan,,,,,,
tumor,mice,E2627-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,5,Lingchang,Pengli,20200820-16s,,time1,E2627_A,y,Fengyuan,,,,,,
tumor,mice,E2629-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,5,Lingchang,Pengli,20200820-16s,,time1,E2629_A,y,Fengyuan,,,,,,
tumor,mice,E2630-A,ONC-2020-024,SP20,GV00920190260mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,5,Lingchang,Pengli,20200820-16s,,time1,E2630_A,y,Fengyuan,,,,,,
tumor,mice,E2576-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,8,Lingchang,Pengli,20200820-16s,,time1,E2576_A,y,Fengyuan,,,,,,
tumor,mice,E2577-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,8,Lingchang,Pengli,20200820-16s,,time1,E2577_A,y,Fengyuan,,,,,,
tumor,mice,E2578-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,8,Lingchang,Pengli,20200820-16s,,time1,E2578_A,y,Fengyuan,,,,,,
tumor,mice,E2579-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,8,Lingchang,Pengli,20200820-16s,,time1,E2579_A,y,Fengyuan,,,,,,
tumor,mice,E2580-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,8,Lingchang,Pengli,20200820-16s,,time1,E2580_A,y,Fengyuan,,,,,,
tumor,mice,E2598-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,7,Lingchang,Pengli,20200820-16s,,time1,E2598_A,y,Fengyuan,,,,,,
tumor,mice,E2628-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,7,Lingchang,Pengli,20200820-16s,,time1,E2628_A,y,Fengyuan,,,,,,
tumor,mice,E2636-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,7,Lingchang,Pengli,20200820-16s,,time1,E2636_A,y,Fengyuan,,,,,,
tumor,mice,E2657-A,ONC-2020-024,SP20,GV009201902120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,7,Lingchang,Pengli,20200820-16s,,time1,E2657_A,y,Fengyuan,,,,,,
tumor,mice,E2621-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,9,Lingchang,Pengli,20200820-16s,,time1,E2621_A,y,Fengyuan,,,,,,
tumor,mice,E2622-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,9,Lingchang,Pengli,20200820-16s,,time1,E2622_A,y,Fengyuan,,,,,,
tumor,mice,E2623-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,9,Lingchang,Pengli,20200820-16s,,time1,E2623_A,y,Fengyuan,,,,,,
tumor,mice,E2624-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,9,Lingchang,Pengli,20200820-16s,,time1,E2624_A,y,Fengyuan,,,,,,
tumor,mice,E2625-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,10,Lingchang,Pengli,20200820-16s,,time1,E2625_A,y,Fengyuan,,,,,,
tumor,mice,E2632-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,10,Lingchang,Pengli,20200820-16s,,time1,E2632_A,y,Fengyuan,,,,,,
tumor,mice,E2633-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,10,Lingchang,Pengli,20200820-16s,,time1,E2633_A,y,Fengyuan,,,,,,
tumor,mice,E2634-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,10,Lingchang,Pengli,20200820-16s,,time1,E2634_A,y,Fengyuan,,,,,,
tumor,mice,E2635-A,ONC-2020-024,SP20,GV009201902240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,10,Lingchang,Pengli,20200820-16s,,time1,E2635_A,y,Fengyuan,,,,,,
tumor,mice,E2586-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,12,Lingchang,Pengli,20200820-16s,,time1,E2586_A,y,Fengyuan,,,,,,
tumor,mice,E2587-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,12,Lingchang,Pengli,20200820-16s,,time1,E2587_A,y,Fengyuan,,,,,,
tumor,mice,E2588-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,12,Lingchang,Pengli,20200820-16s,,time1,E2588_A,y,Fengyuan,,,,,,
tumor,mice,E2589-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,12,Lingchang,Pengli,20200820-16s,,time1,E2589_A,y,Fengyuan,,,,,,
tumor,mice,E2590-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,12,Lingchang,Pengli,20200820-16s,,time1,E2590_A,y,Fengyuan,,,,,,
tumor,mice,E2651-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,11,Lingchang,Pengli,20200820-16s,,time1,E2651_A,y,Fengyuan,,,,,,
tumor,mice,E2652-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,11,Lingchang,Pengli,20200820-16s,,time1,E2652_A,y,Fengyuan,,,,,,
tumor,mice,E2654-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,11,Lingchang,Pengli,20200820-16s,,time1,E2654_A,y,Fengyuan,,,,,,
tumor,mice,E2655-A,ONC-2020-024,SP20,GV00920190530mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,11,Lingchang,Pengli,20200820-16s,,time1,E2655_A,y,Fengyuan,,,,,,
tumor,mice,E2611-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,13,Lingchang,Pengli,20200820-16s,,time1,E2611_A,y,Fengyuan,,,,,,
tumor,mice,E2612-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,13,Lingchang,Pengli,20200820-16s,,time1,E2612_A,y,Fengyuan,,,,,,
tumor,mice,E2613-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,13,Lingchang,Pengli,20200820-16s,,time1,E2613_A,y,Fengyuan,,,,,,
tumor,mice,E2614-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,13,Lingchang,Pengli,20200820-16s,,time1,E2614_A,y,Fengyuan,,,,,,
tumor,mice,E2646-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,14,Lingchang,Pengli,20200820-16s,,time1,E2646_A,y,Fengyuan,,,,,,
tumor,mice,E2647-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,14,Lingchang,Pengli,20200820-16s,,time1,E2647_A,y,Fengyuan,,,,,,
tumor,mice,E2649-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,14,Lingchang,Pengli,20200820-16s,,time1,E2649_A,y,Fengyuan,,,,,,
tumor,mice,E2650-A,ONC-2020-024,SP20,GV00920190560mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,14,Lingchang,Pengli,20200820-16s,,time1,E2650_A,y,Fengyuan,,,,,,
tumor,mice,E2581-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,15,Lingchang,Pengli,20200820-16s,,time1,E2581_A,y,Fengyuan,,,,,,
tumor,mice,E2582-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,15,Lingchang,Pengli,20200820-16s,,time1,E2582_A,y,Fengyuan,,,,,,
tumor,mice,E2583-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,15,Lingchang,Pengli,20200820-16s,,time1,E2583_A,y,Fengyuan,,,,,,
tumor,mice,E2584-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,15,Lingchang,Pengli,20200820-16s,,time1,E2584_A,y,Fengyuan,,,,,,
tumor,mice,E2594-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,16,Lingchang,Pengli,20200820-16s,,time1,E2594_A,y,Fengyuan,,,,,,
tumor,mice,E2642-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,16,Lingchang,Pengli,20200820-16s,,time1,E2642_A,y,Fengyuan,,,,,,
tumor,mice,E2648-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,16,Lingchang,Pengli,20200820-16s,,time1,E2648_A,y,Fengyuan,,,,,,
tumor,mice,E2653-A,ONC-2020-024,SP20,GV009201905120mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,16,Lingchang,Pengli,20200820-16s,,time1,E2653_A,y,Fengyuan,,,,,,
tumor,mice,E2571-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,17,Lingchang,Pengli,20200820-16s,,time1,E2571_A,y,Fengyuan,,,,,,
tumor,mice,E2572-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,17,Lingchang,Pengli,20200820-16s,,time1,E2572_A,y,Fengyuan,,,,,,
tumor,mice,E2574-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,17,Lingchang,Pengli,20200820-16s,,time1,E2574_A,y,Fengyuan,,,,,,
tumor,mice,E2575-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,17,Lingchang,Pengli,20200820-16s,,time1,E2575_A,y,Fengyuan,,,,,,
tumor,mice,E2591-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,18,Lingchang,Pengli,20200820-16s,,time1,E2591_A,y,Fengyuan,,,,,,
tumor,mice,E2592-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,18,Lingchang,Pengli,20200820-16s,,time1,E2592_A,y,Fengyuan,,,,,,
tumor,mice,E2593-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,18,Lingchang,Pengli,20200820-16s,,time1,E2593_A,y,Fengyuan,,,,,,
tumor,mice,E2595-A,ONC-2020-024,SP20,GV009201905240mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,18,Lingchang,Pengli,20200820-16s,,time1,E2595_A,y,Fengyuan,,,,,,
tumor,mice,E2601-A,ONC-2020-024,SP20,GV00920190630mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,19,Lingchang,Pengli,20200820-16s,,time1,E2601_A,y,Fengyuan,,,,,,
tumor,mice,E2602-A,ONC-2020-024,SP20,GV00920190630mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,19,Lingchang,Pengli,20200820-16s,,time1,E2602_A,y,Fengyuan,,,,,,
tumor,mice,E2603-A,ONC-2020-024,SP20,GV00920190630mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,19,Lingchang,Pengli,20200820-16s,,time1,E2603_A,y,Fengyuan,,,,,,
tumor,mice,E2605-A,ONC-2020-024,SP20,GV00920190630mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,19,Lingchang,Pengli,20200820-16s,,time1,E2605_A,y,Fengyuan,,,,,,
tumor,mice,E2641-A,ONC-2020-024,SP20,GV00920190630mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,20,Lingchang,Pengli,20200820-16s,,time1,E2641_A,y,Fengyuan,,,,,,
tumor,mice,E2643-A,ONC-2020-024,SP20,GV00920190630mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,20,Lingchang,Pengli,20200820-16s,,time1,E2643_A,y,Fengyuan,,,,,,
tumor,mice,E2644-A,ONC-2020-024,SP20,GV00920190630mpk,Vehicle,,0,,Female,,,5,2020/6/30,,BALB/c,20,Lingchang,Pengli,20200820-16s,,time1,E2644_A,y,Fengyuan,,,,,,
