"Project_category","Species","SampleID","Other_ID","Project","Model","Groups","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Time_Point","Subject_add_X","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"tumor","mice","E2367_B","E2367_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","30","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2367_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2382_B","E2382_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","32","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2382_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2513_B","E2513_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","28","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2513_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2322_B","E2322_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","28","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2322_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2403_B","E2403_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","28","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2403_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2384_B","E2384_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","30","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2384_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2439_B","E2439_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","31","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2439_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2510_B","E2510_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","31","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2510_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2543_B","E2543_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/16",NA,"C57BL/6","30","Lingchang","Pengli","20200812-16s","流式时间点T9，瘤子摘除术后20天，动物已牺牲","","E2543_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2396_B","E2396_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/2",NA,"C57BL/6","25","Lingchang","Pengli","20200812-16s","流式时间点T6，瘤子摘除术后6天，动物已牺牲","","E2396_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2456_B","E2456_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/2",NA,"C57BL/6","25","Lingchang","Pengli","20200812-16s","流式时间点T6，瘤子摘除术后6天，动物已牺牲","","E2456_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2519_B","E2519_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/2",NA,"C57BL/6","25","Lingchang","Pengli","20200812-16s","流式时间点T6，瘤子摘除术后6天，动物已牺牲","","E2519_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2441_B","E2441_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/2",NA,"C57BL/6","25","Lingchang","Pengli","20200812-16s","流式时间点T6，瘤子摘除术后6天，动物已牺牲","","E2441_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2440_B","E2440_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/2",NA,"C57BL/6","25","Lingchang","Pengli","20200812-16s","流式时间点T6，瘤子摘除术后6天，动物已牺牲","","E2440_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2411_B","E2411_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/2",NA,"C57BL/6","25","Lingchang","Pengli","20200812-16s","流式时间点T6，瘤子摘除术后6天，动物已牺牲","","E2411_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2392_B","E2392_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/6",NA,"C57BL/6","26","Lingchang","Pengli","20200812-16s","流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲","","E2392_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2422_B","E2422_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/6",NA,"C57BL/6","26","Lingchang","Pengli","20200812-16s","流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲","","E2422_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2434_B","E2434_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/6",NA,"C57BL/6","26","Lingchang","Pengli","20200812-16s","流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲","","E2434_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2413_B","E2413_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/6",NA,"C57BL/6","26","Lingchang","Pengli","20200812-16s","流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲","","E2413_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2342_B","E2342_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/6",NA,"C57BL/6","26","Lingchang","Pengli","20200812-16s","流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲","","E2342_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2533_B","E2533_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/6",NA,"C57BL/6","26","Lingchang","Pengli","20200812-16s","流式时间点T7，瘤子摘除术后10天，复发肿瘤体积100mm3，动物已牺牲","","E2533_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2515_B","E2515_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/9",NA,"C57BL/6","27","Lingchang","Pengli","20200812-16s","流式时间点T8，瘤子摘除术后13天，动物已牺牲","","E2515_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2404_B","E2404_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/9",NA,"C57BL/6","27","Lingchang","Pengli","20200812-16s","流式时间点T8，瘤子摘除术后13天，动物已牺牲","","E2404_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2427_B","E2427_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/9",NA,"C57BL/6","27","Lingchang","Pengli","20200812-16s","流式时间点T8，瘤子摘除术后13天，动物已牺牲","","E2427_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2429_B","E2429_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/9",NA,"C57BL/6","27","Lingchang","Pengli","20200812-16s","流式时间点T8，瘤子摘除术后13天，动物已牺牲","","E2429_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2377_B","E2377_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/9",NA,"C57BL/6","27","Lingchang","Pengli","20200812-16s","流式时间点T8，瘤子摘除术后13天，动物已牺牲","","E2377_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2417_B","E2417_B","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/7/9",NA,"C57BL/6","27","Lingchang","Pengli","20200812-16s","流式时间点T8，瘤子摘除术后13天，动物已牺牲","","E2417_B","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2551_A","E2551_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","2","Lingchang","Pengli","20200820-16s","","time1","E2551_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2552_A","E2552_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","2","Lingchang","Pengli","20200820-16s","","time1","E2552_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2553_A","E2553_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","2","Lingchang","Pengli","20200820-16s","","time1","E2553_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2554_A","E2554_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","2","Lingchang","Pengli","20200820-16s","","time1","E2554_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2555_A","E2555_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","2","Lingchang","Pengli","20200820-16s","","time1","E2555_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2656_A","E2656_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","1","Lingchang","Pengli","20200820-16s","","time1","E2656_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2658_A","E2658_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","1","Lingchang","Pengli","20200820-16s","","time1","E2658_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2659_A","E2659_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","1","Lingchang","Pengli","20200820-16s","","time1","E2659_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2660_A","E2660_A","ONC-2020-024","SP20","Vehicle","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","1","Lingchang","Pengli","20200820-16s","","time1","E2660_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2616_A","E2616_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","3","Lingchang","Pengli","20200820-16s","","time1","E2616_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2617_A","E2617_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","3","Lingchang","Pengli","20200820-16s","","time1","E2617_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2618_A","E2618_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","3","Lingchang","Pengli","20200820-16s","","time1","E2618_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2619_A","E2619_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","3","Lingchang","Pengli","20200820-16s","","time1","E2619_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2620_A","E2620_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","4","Lingchang","Pengli","20200820-16s","","time1","E2620_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2637_A","E2637_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","4","Lingchang","Pengli","20200820-16s","","time1","E2637_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2638_A","E2638_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","4","Lingchang","Pengli","20200820-16s","","time1","E2638_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2639_A","E2639_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","4","Lingchang","Pengli","20200820-16s","","time1","E2639_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2640_A","E2640_A","ONC-2020-024","SP20","GV00920190230mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","4","Lingchang","Pengli","20200820-16s","","time1","E2640_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2606_A","E2606_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","6","Lingchang","Pengli","20200820-16s","","time1","E2606_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2607_A","E2607_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","6","Lingchang","Pengli","20200820-16s","","time1","E2607_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2608_A","E2608_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","6","Lingchang","Pengli","20200820-16s","","time1","E2608_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2609_A","E2609_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","6","Lingchang","Pengli","20200820-16s","","time1","E2609_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2610_A","E2610_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","6","Lingchang","Pengli","20200820-16s","","time1","E2610_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2626_A","E2626_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","5","Lingchang","Pengli","20200820-16s","","time1","E2626_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2627_A","E2627_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","5","Lingchang","Pengli","20200820-16s","","time1","E2627_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2629_A","E2629_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","5","Lingchang","Pengli","20200820-16s","","time1","E2629_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2630_A","E2630_A","ONC-2020-024","SP20","GV00920190260mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","5","Lingchang","Pengli","20200820-16s","","time1","E2630_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2576_A","E2576_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","8","Lingchang","Pengli","20200820-16s","","time1","E2576_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2577_A","E2577_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","8","Lingchang","Pengli","20200820-16s","","time1","E2577_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2578_A","E2578_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","8","Lingchang","Pengli","20200820-16s","","time1","E2578_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2579_A","E2579_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","8","Lingchang","Pengli","20200820-16s","","time1","E2579_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2580_A","E2580_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","8","Lingchang","Pengli","20200820-16s","","time1","E2580_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2598_A","E2598_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","7","Lingchang","Pengli","20200820-16s","","time1","E2598_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2628_A","E2628_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","7","Lingchang","Pengli","20200820-16s","","time1","E2628_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2636_A","E2636_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","7","Lingchang","Pengli","20200820-16s","","time1","E2636_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2657_A","E2657_A","ONC-2020-024","SP20","GV009201902120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","7","Lingchang","Pengli","20200820-16s","","time1","E2657_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2621_A","E2621_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","9","Lingchang","Pengli","20200820-16s","","time1","E2621_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2622_A","E2622_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","9","Lingchang","Pengli","20200820-16s","","time1","E2622_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2623_A","E2623_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","9","Lingchang","Pengli","20200820-16s","","time1","E2623_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2624_A","E2624_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","9","Lingchang","Pengli","20200820-16s","","time1","E2624_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2625_A","E2625_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","10","Lingchang","Pengli","20200820-16s","","time1","E2625_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2632_A","E2632_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","10","Lingchang","Pengli","20200820-16s","","time1","E2632_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2633_A","E2633_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","10","Lingchang","Pengli","20200820-16s","","time1","E2633_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2634_A","E2634_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","10","Lingchang","Pengli","20200820-16s","","time1","E2634_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2635_A","E2635_A","ONC-2020-024","SP20","GV009201902240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","10","Lingchang","Pengli","20200820-16s","","time1","E2635_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2586_A","E2586_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","12","Lingchang","Pengli","20200820-16s","","time1","E2586_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2587_A","E2587_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","12","Lingchang","Pengli","20200820-16s","","time1","E2587_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2588_A","E2588_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","12","Lingchang","Pengli","20200820-16s","","time1","E2588_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2589_A","E2589_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","12","Lingchang","Pengli","20200820-16s","","time1","E2589_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2590_A","E2590_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","12","Lingchang","Pengli","20200820-16s","","time1","E2590_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2651_A","E2651_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","11","Lingchang","Pengli","20200820-16s","","time1","E2651_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2652_A","E2652_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","11","Lingchang","Pengli","20200820-16s","","time1","E2652_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2654_A","E2654_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","11","Lingchang","Pengli","20200820-16s","","time1","E2654_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2655_A","E2655_A","ONC-2020-024","SP20","GV00920190530mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","11","Lingchang","Pengli","20200820-16s","","time1","E2655_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2611_A","E2611_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","13","Lingchang","Pengli","20200820-16s","","time1","E2611_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2612_A","E2612_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","13","Lingchang","Pengli","20200820-16s","","time1","E2612_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2613_A","E2613_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","13","Lingchang","Pengli","20200820-16s","","time1","E2613_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2614_A","E2614_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","13","Lingchang","Pengli","20200820-16s","","time1","E2614_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2646_A","E2646_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","14","Lingchang","Pengli","20200820-16s","","time1","E2646_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2647_A","E2647_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","14","Lingchang","Pengli","20200820-16s","","time1","E2647_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2649_A","E2649_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","14","Lingchang","Pengli","20200820-16s","","time1","E2649_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2650_A","E2650_A","ONC-2020-024","SP20","GV00920190560mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","14","Lingchang","Pengli","20200820-16s","","time1","E2650_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2581_A","E2581_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","15","Lingchang","Pengli","20200820-16s","","time1","E2581_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2582_A","E2582_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","15","Lingchang","Pengli","20200820-16s","","time1","E2582_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2583_A","E2583_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","15","Lingchang","Pengli","20200820-16s","","time1","E2583_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2584_A","E2584_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","15","Lingchang","Pengli","20200820-16s","","time1","E2584_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2594_A","E2594_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","16","Lingchang","Pengli","20200820-16s","","time1","E2594_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2642_A","E2642_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","16","Lingchang","Pengli","20200820-16s","","time1","E2642_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2648_A","E2648_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","16","Lingchang","Pengli","20200820-16s","","time1","E2648_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2653_A","E2653_A","ONC-2020-024","SP20","GV009201905120mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","16","Lingchang","Pengli","20200820-16s","","time1","E2653_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2571_A","E2571_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","17","Lingchang","Pengli","20200820-16s","","time1","E2571_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2572_A","E2572_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","17","Lingchang","Pengli","20200820-16s","","time1","E2572_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2574_A","E2574_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","17","Lingchang","Pengli","20200820-16s","","time1","E2574_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2575_A","E2575_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","17","Lingchang","Pengli","20200820-16s","","time1","E2575_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2591_A","E2591_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","18","Lingchang","Pengli","20200820-16s","","time1","E2591_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2592_A","E2592_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","18","Lingchang","Pengli","20200820-16s","","time1","E2592_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2593_A","E2593_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","18","Lingchang","Pengli","20200820-16s","","time1","E2593_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2595_A","E2595_A","ONC-2020-024","SP20","GV009201905240mpk","Vehicle","","0","","Female","","",5,"2020/6/30",NA,"BALB/c","18","Lingchang","Pengli","20200820-16s","","time1","E2595_A","y","Fengyuan","","","","",NA,NA
